[4, 8, 3, 3, 4, 18, 18, 3, 4, 10];Blah Blah;아니?
[4, 14, 13, 6, 11, 33, 38, 12, 3, 25];Blah Blah;해피엔딩
[10, 12, 8, 4, 6, 22, 18, 8, 6, 8];스페이스 보이 (Space Boy);That Time That Space
[5, 6, 6, 6, 14, 19, 23, 7, 3, 12];최윤아;사랑이라고
[10, 13, 3, 5, 7, 20, 21, 10, 0, 18];람다;무궁화 꽃이 피었습니다
[4, 15, 3, 11, 3, 25, 23, 14, 0, 14];Frank (프랭크);외로운 편지 (Feat. 서인)
[15, 27, 36, 16, 35, 48, 62, 17, 13, 38];DJ Juice;We On (Feat. Paloalto, Microdot)
[3, 25, 10, 1, 9, 17, 22, 8, 3, 10];DJ Juice;Beautiful Life (Feat. San E, 버벌진트, 베이빌론)
[9, 18, 14, 7, 9, 32, 21, 5, 4, 27];DJ Juice;YA (Feat. The Quiett, Reddy)
[25, 22, 24, 10, 16, 46, 47, 7, 11, 29];DJ Juice;Poppin Bottle Juice (Feat. 크림빌라)
[11, 6, 18, 9, 9, 29, 22, 10, 8, 10];DJ Juice;BEATful Life (Feat. 버벌진트, 넋업샨)
[30, 25, 29, 13, 10, 66, 41, 18, 4, 18];DJ Juice;Higher (Feat. 로꼬, 한해)
[8, 10, 12, 3, 7, 26, 26, 7, 1, 15];DJ Juice;What A Beautiful Night (Feat. 치타, 키디비)
[17, 29, 13, 10, 12, 45, 59, 16, 9, 42];DJ Juice;Credit (Feat. 키비)
[28, 20, 42, 8, 14, 61, 63, 9, 2, 43];DJ Juice;King`s Way (Feat. illinit, Huckleberry P)
[17, 22, 23, 11, 14, 45, 47, 18, 6, 32];DJ Juice;시적허용 (Feat. 피타입)
[1, 6, 6, 6, 6, 16, 19, 6, 5, 12];폴 송;한 사람이 있었다
[16, 7, 12, 7, 5, 27, 24, 7, 5, 16];Yammo;B.O.S.S. (Feat. DEAN, Dok2)
[1, 12, 8, 5, 0, 16, 11, 6, 1, 3];빌리;이유가 있겠지
[2, 3, 6, 6, 3, 17, 14, 4, 0, 10];아이유;밤편지
[13, 4, 8, 4, 3, 29, 16, 15, 7, 15];이천원;눈물이 무기
[7, 14, 8, 7, 42, 16, 64, 8, 7, 27];CSP (of 크리스피 크런치);그대로 봄 (Feat. 후아유)
[4, 15, 5, 2, 3, 14, 21, 4, 1, 14];달다;그래
[6, 14, 8, 7, 7, 32, 19, 15, 5, 15];마마무;Double Trouble Couple
[23, 17, 31, 12, 16, 47, 49, 7, 9, 22];썸데프;Ring Ring Ring (Feat. Verbal Jint, Paloalto, DPR LIVE & Car, the garden)
[4, 11, 0, 5, 13, 9, 21, 0, 2, 9];안신애,정진철,;달빛 창가에서
[1, 15, 6, 4, 1, 15, 28, 5, 0, 3];팀,노희관,;좋을텐데
[5, 4, 9, 10, 7, 38, 23, 31, 4, 16];맥켈리;우리 끝
[25, 16, 26, 12, 14, 50, 46, 15, 8, 38];PNSB;F1 (Feat. Ugly Duck) (Prod. by GooseBumps)
[3, 6, 7, 4, 4, 24, 26, 16, 1, 13];디에이드 (The Ade);중얼거린다
[2, 7, 4, 4, 10, 24, 13, 10, 4, 5];이선정 밴드;사랑이었기에
[13, 6, 13, 3, 2, 30, 5, 14, 3, 3];이바다;그녀의 밤
[6, 11, 8, 4, 10, 16, 20, 10, 6, 17];레터 플로우,소유,;완벽해
[7, 5, 12, 6, 2, 28, 6, 14, 0, 4];김태은;잊어
[6, 16, 3, 8, 18, 22, 58, 3, 4, 23];마멀레이드 키친;사랑해도 될까요
[1, 12, 1, 13, 11, 7, 19, 5, 2, 3];마멀레이드 키친;예쁘게 보여
[6, 23, 5, 2, 11, 18, 33, 7, 6, 19];마멀레이드 키친;오늘도 응원할게
[1, 10, 0, 5, 11, 17, 33, 2, 3, 19];마멀레이드 키친;부탁해 (Feat. 샘샘트리오)
[8, 1, 9, 3, 0, 19, 8, 7, 1, 6];Rainbow99,천미지,;Show Me Again
[2, 7, 2, 1, 2, 8, 11, 1, 2, 8];Rainbow99,천미지,;Home Sweet Home
[2, 0, 2, 1, 0, 4, 2, 2, 0, 2];Rainbow99,천미지,;The River
[2, 0, 3, 0, 0, 6, 2, 2, 0, 0];Rainbow99,천미지,;Screaming
[0, 7, 5, 1, 0, 13, 9, 5, 0, 5];Rainbow99,천미지,;Underground
[1, 1, 2, 1, 0, 4, 4, 2, 0, 1];Rainbow99,천미지,;In The Dream
[3, 0, 6, 0, 0, 7, 6, 1, 1, 5];Rainbow99,천미지,;With You
[0, 11, 6, 6, 10, 15, 19, 4, 1, 14];데일리노트;너에게 부르는 노래
[8, 7, 15, 4, 11, 27, 29, 10, 3, 19];윤종신,포르테 디 콰트로,;마지막 순간
[15, 10, 12, 2, 7, 40, 56, 22, 6, 51];심규혁,이동훈,;니가 하면
[5, 1, 4, 8, 6, 16, 11, 11, 3, 0];어쿠스윗;사랑이 변하니
[6, 6, 10, 7, 2, 22, 15, 10, 3, 9];더 데이지 (The Daisy);수많은 시간 함께였던
[13, 12, 12, 6, 5, 26, 18, 4, 2, 13];김심야;Interior
[3, 13, 14, 13, 2, 22, 8, 8, 2, 5];Blu-Star;거리연가
[7, 17, 8, 10, 17, 20, 54, 2, 13, 28];박예나 (Yena);불어온 바람, 기다린 설렘
[5, 5, 4, 4, 0, 11, 9, 1, 3, 6];이지허밍;설레
[4, 15, 6, 3, 5, 19, 22, 4, 7, 18];이지허밍;내게 와줄래
[18, 6, 14, 12, 3, 41, 36, 5, 1, 29];이지허밍;관찰자의 입장
[2, 13, 3, 6, 6, 12, 16, 5, 5, 12];이지허밍;언젠가는
[3, 7, 3, 4, 0, 7, 1, 3, 2, 4];이지허밍;운동화가 마르면 갈게
[1, 4, 2, 1, 13, 16, 20, 13, 0, 2];멜로디데이;별의 노래
[2, 11, 8, 2, 7, 19, 28, 6, 8, 25];모조 프로젝트;Is You (Feat. 예호)
[17, 19, 18, 8, 8, 31, 40, 6, 4, 28];모조 프로젝트;스며든다 (2017 Remastering) (Feat. 효빈)
[19, 15, 17, 14, 10, 34, 26, 14, 7, 19];레디 (Reddy);My Lite (Feat. A.C.T.)
[8, 11, 10, 5, 12, 21, 21, 10, 8, 13];SUPERBEE,myunDo,;Look At It (Prod. By N-Soul)
[4, 12, 11, 2, 0, 27, 15, 9, 7, 10];D&T;이 노래를 마주친다면
[5, 9, 12, 3, 11, 13, 26, 4, 2, 19];D&T;너랑 살고싶어
[10, 18, 8, 7, 7, 31, 34, 8, 4, 19];규영;아마 (Feat. YUNHWAY)
[14, 54, 29, 28, 37, 75, 54, 10, 39, 44];규영;Ways (Feat. Swings)
[9, 12, 14, 10, 10, 32, 24, 15, 3, 17];규영;How Are You Feeling
[9, 29, 19, 4, 25, 26, 49, 8, 6, 27];규영;난 원해 다 (Feat. Kid milli)
[13, 11, 16, 0, 5, 29, 24, 16, 2, 12];규영;반쯤
[9, 23, 10, 5, 14, 33, 28, 14, 7, 17];규영;SunDaY
[11, 4, 9, 3, 13, 17, 16, 7, 3, 4];이향유;사랑은 나를 춤추게 해요
[0, 6, 1, 0, 3, 5, 13, 2, 3, 9];조애란;한 바퀴만 더 돌자
[0, 7, 9, 6, 7, 14, 25, 2, 7, 8];Bree;꽃놀이
[8, 11, 5, 10, 3, 29, 21, 14, 5, 13];박태진;Puppy Love
[3, 14, 1, 0, 4, 10, 15, 6, 5, 16];JERO;취해도 돼
[3, 7, 3, 0, 10, 16, 17, 8, 3, 6];JERO;Birthday BLU
[1, 7, 5, 1, 2, 16, 9, 7, 1, 6];캐슈넛보이;매일매일
[2, 6, 6, 2, 10, 6, 19, 4, 0, 5];안녕바다;괜찮아 봄이니까
[7, 14, 10, 3, 5, 31, 18, 18, 2, 14];산체스 (Sanchez);5분만 더 (Feat. 빈지노)
[8, 4, 4, 8, 11, 20, 36, 5, 2, 20];산체스 (Sanchez);변한 게 없는데
[7, 22, 10, 5, 11, 35, 27, 2, 5, 25];로맨틱 펀치;Zzz
[2, 4, 1, 4, 6, 10, 19, 7, 0, 4];플라스틱;우리 사이에도 봄이 왔으면 (Feat. 다인)
[2, 5, 2, 1, 0, 4, 6, 1, 0, 5];이여름;우주의 방 (Feat. 최성호, 성지송)
[1, 5, 6, 3, 5, 7, 13, 2, 1, 10];쿠마파크;WE GOT THE LUV (Remastering) (Feat. damiankim, Young Vinyls)
[10, 17, 16, 9, 20, 24, 39, 9, 10, 20];쿠마파크;SUNSHINE (Feat. Paloalto)
[9, 8, 14, 6, 8, 27, 20, 6, 9, 11];쿠마파크;WHAT? (Feat. Qim Isle)
[4, 2, 10, 6, 0, 21, 8, 3, 2, 3];쿠마파크;WALKIN` (Feat. NUCK (넋업샨), 수다쟁이)
[24, 24, 29, 6, 21, 48, 41, 14, 6, 35];쿠마파크;STARLIGHT (Remastering) (Feat. G2, JUSTHIS)
[4, 10, 5, 8, 3, 21, 25, 8, 2, 28];더 히든;졸졸졸
[8, 13, 9, 3, 18, 25, 35, 14, 9, 17];더 히든;생일 축하해요
[2, 13, 2, 15, 16, 14, 35, 10, 2, 20];더 히든;Hidden Love
[11, 1, 19, 4, 1, 18, 16, 3, 1, 9];계피;For Me
[1, 14, 1, 2, 15, 5, 40, 5, 3, 9];윤오;단 한사람
[3, 2, 5, 5, 0, 15, 7, 8, 3, 2];권선국;무한우정 (With 허스키 브라더스 (박상민, 김정민))
[9, 3, 12, 3, 4, 25, 24, 13, 4, 9];박명수,딘딘,대니 정,;Saxophone Magic (Feat. 유재환, 초희)
[7, 18, 8, 11, 8, 29, 18, 14, 1, 1];로이도;예전엔 (Rewind)
[3, 26, 8, 1, 1, 25, 6, 8, 0, 9];시형;틀린그림
[8, 8, 19, 8, 9, 36, 30, 13, 8, 22];루시 (LUCY);B-DAY (Feat. 키썸)
[11, 15, 6, 4, 15, 17, 30, 2, 4, 28];블루파프리카;Midnight Song
[1, 11, 4, 1, 0, 15, 5, 6, 0, 1];블루파프리카;이 빗속에
[0, 10, 3, 4, 23, 8, 26, 1, 5, 8];블루파프리카;봄처럼 내게와
[7, 10, 9, 1, 5, 16, 7, 8, 0, 2];블루파프리카;날개
[3, 6, 4, 2, 3, 16, 10, 5, 3, 5];블루파프리카;태양
[2, 31, 2, 4, 2, 10, 6, 7, 1, 3];블루파프리카;기다릴게
[1, 14, 0, 3, 9, 8, 19, 14, 6, 4];블루파프리카;안아줄게
[0, 8, 6, 1, 12, 26, 41, 7, 3, 24];블루파프리카;고백
[0, 18, 1, 7, 9, 9, 15, 6, 0, 3];블루파프리카;햇살 좋은 날
[9, 14, 10, 6, 4, 35, 30, 14, 2, 29];블루파프리카;Jam + 너를 그렇게 보내고서
[9, 14, 10, 6, 4, 35, 30, 14, 2, 29];블루파프리카;Jam + 너를 그렇게 보내고서
[21, 13, 24, 8, 9, 50, 28, 7, 5, 17];베이식;피노키오 (Feat. 버벌진트)
[33, 8, 15, 24, 4, 36, 9, 22, 22, 7];립버블;팝콘 (POPCORN)
[0, 12, 0, 0, 6, 4, 17, 3, 2, 7];리사;everything
[2, 9, 2, 1, 4, 17, 11, 10, 1, 15];파랑망또;오늘 하루만 나와 걸어줄래요
[10, 4, 18, 10, 7, 35, 14, 13, 2, 7];문현아;크리켓송
[7, 4, 15, 7, 7, 29, 14, 10, 2, 7];문현아;크리켓송 (Acoustic Chill)
[6, 11, 11, 5, 2, 22, 21, 8, 0, 11];몬스타엑스;Ready or Not
[5, 11, 6, 10, 16, 31, 35, 17, 1, 23];몬스타엑스;아름다워 (Beautiful)
[9, 7, 6, 16, 8, 26, 37, 16, 5, 25];몬스타엑스;넘사벽 (Incomparable)
[5, 20, 8, 9, 12, 37, 26, 13, 9, 14];몬스타엑스;니가 필요해 (Need U)
[6, 9, 22, 10, 3, 34, 25, 10, 6, 21];몬스타엑스;Oi
[7, 27, 14, 7, 7, 46, 21, 15, 6, 17];몬스타엑스;Miss You
[14, 23, 11, 7, 8, 26, 27, 5, 6, 20];몬스타엑스;너만 생각해 (All I Do)
[8, 31, 17, 7, 7, 40, 30, 12, 6, 26];몬스타엑스;5:14 (Last Page)
[3, 12, 11, 9, 4, 28, 38, 8, 1, 13];몬스타엑스;넌 어때 (I`ll Be There)
[15, 17, 17, 12, 17, 30, 27, 15, 9, 23];PRISTIN (프리스틴);Be the Star
[4, 12, 5, 13, 15, 25, 27, 5, 3, 18];PRISTIN (프리스틴);WEE WOO
[2, 1, 3, 2, 1, 17, 11, 2, 2, 3];PRISTIN (프리스틴);Black Widow
[12, 13, 10, 8, 7, 21, 28, 2, 9, 23];PRISTIN (프리스틴);Running
[6, 16, 7, 3, 4, 19, 13, 5, 2, 8];PRISTIN (프리스틴);Over n Over
[7, 23, 5, 2, 4, 34, 38, 26, 2, 28];PRISTIN (프리스틴);WE
[3, 4, 4, 2, 3, 9, 8, 3, 2, 4];플로버,소울맨,;If You
[9, 19, 10, 9, 16, 24, 40, 10, 10, 17];정해일;그게 너여서
[2, 14, 6, 2, 5, 22, 25, 14, 0, 11];란 (RAN);내가 찾아낼 수 있어
[6, 10, 6, 1, 4, 21, 12, 12, 1, 17];란 (RAN);안녕 다시는 볼 수 없겠지
[6, 3, 2, 6, 3, 12, 7, 4, 1, 6];Organic Science;The Light
[15, 8, 6, 13, 6, 23, 23, 10, 15, 10];노바독스 (NOVADOX);All Is Well
[5, 11, 7, 5, 0, 16, 1, 2, 0, 11];노바독스 (NOVADOX);Inside Of Me
[5, 19, 14, 4, 6, 31, 26, 13, 2, 15];중연;내일 생각해요 (위로송) (Feat. 성현)
[5, 2, 15, 9, 1, 57, 15, 30, 9, 18];슈가볼;우리가 우리였을 때 (Prod. by 안녕하신가영)
[15, 19, 18, 10, 5, 40, 33, 7, 5, 24];MKS,화나 (Fana),;빙점 (Feat. 화나)
[18, 26, 21, 1, 20, 21, 22, 5, 14, 19];모던타임즈;TREE (Feat. Double 9 of IRONY)
[10, 11, 10, 5, 11, 12, 17, 4, 5, 12];서로위로;새벽, 나의 방
[3, 5, 3, 3, 3, 16, 13, 7, 4, 5];서로위로;Greenline (2호선)
[8, 7, 9, 3, 10, 13, 19, 8, 8, 7];서로위로;일교차포시즌
[3, 4, 1, 3, 9, 19, 21, 9, 4, 7];서로위로;결핍장애
[2, 4, 3, 1, 1, 13, 10, 5, 3, 3];서로위로;쉽게 잠들지 못하는 밤 (Good Night)
[8, 6, 13, 2, 6, 20, 11, 0, 1, 3];공휘;사진
[2, 3, 6, 3, 38, 16, 80, 7, 1, 24];장미여관;성혼선언가
[12, 11, 16, 5, 9, 22, 17, 5, 6, 11];ESBEE;새모습생활일기 (GREEN DIARY)
[4, 20, 4, 4, 4, 11, 28, 3, 1, 18];서재 (Suhjae);꽉차있어 (Feat. 현수)
[7, 11, 12, 2, 7, 12, 17, 5, 3, 5];신재혁;Breeze
[11, 10, 7, 10, 9, 40, 26, 12, 8, 13];DAEMAWANG (대마왕);Silhouette (Feat. 김구회, Dreamer)
[18, 45, 21, 13, 34, 52, 46, 19, 6, 41];DAEMAWANG (대마왕);시인 (Feat. 김구회)
[1, 21, 1, 3, 30, 15, 72, 11, 10, 29];DAEMAWANG (대마왕);너와 함께 (Feat. 김구회, 지은지 Narr, 정민철)
[9, 15, 7, 8, 7, 25, 20, 6, 2, 11];홍경민;쉽지가 않네요
[7, 6, 9, 3, 4, 16, 14, 1, 5, 4];아이디;Sign (Feat. Loopy) (Remastered)
[5, 4, 4, 2, 5, 17, 10, 4, 0, 10];아이디;Taste the Party (K) (Feat. Juvie Train)
[7, 3, 3, 5, 4, 18, 12, 14, 1, 10];아이디;Falling (Feat. AKASTON)
[2, 3, 2, 4, 3, 11, 13, 5, 3, 12];아이디;Best Mistake (K)
[8, 13, 10, 4, 8, 22, 20, 9, 3, 18];아이디;Type (K) (Feat. 김효은)
[5, 9, 5, 2, 4, 18, 10, 3, 3, 5];아이디;The Night (Feat. Sean2Slow)
[4, 19, 4, 5, 10, 15, 17, 10, 7, 9];아이디;외롭지 않아
[8, 12, 6, 7, 3, 39, 21, 24, 5, 19];CNBLUE (씨엔블루);헷갈리게 (Between Us)
[4, 7, 3, 5, 4, 13, 12, 7, 6, 13];CNBLUE (씨엔블루);It`s You
[7, 17, 11, 7, 7, 17, 48, 5, 6, 24];CNBLUE (씨엔블루);끊지마 (Calling You)
[3, 19, 4, 11, 30, 9, 32, 7, 12, 25];CNBLUE (씨엔블루);When I Was Young
[7, 5, 9, 2, 16, 24, 40, 15, 10, 21];CNBLUE (씨엔블루);마니또 (Manito)
[11, 8, 13, 4, 8, 20, 15, 8, 5, 9];CNBLUE (씨엔블루);Royal Rumble
[4, 11, 12, 5, 16, 13, 43, 8, 6, 20];파이;예뻐 (Prod. by 손성희 of BUZZ)
[10, 10, 12, 7, 9, 31, 34, 16, 0, 13];금조 (나인뮤지스),혜미 (나인뮤지스),;Shiny Single
[8, 41, 19, 10, 34, 50, 41, 4, 31, 24];타피;기분좋아 (Feat. POY)
[0, 9, 5, 1, 12, 6, 23, 2, 3, 6];려;오늘 날씨 맑음 (Feat. 송민경 Of 더씨야)
[9, 3, 4, 10, 7, 28, 29, 15, 7, 8];디케이소울;꿀껌 (Feat. 병규)
[7, 8, 11, 9, 12, 28, 26, 9, 12, 11];디케이소울;Liar
[12, 13, 18, 4, 10, 23, 28, 7, 2, 15];디케이소울;조금씩 조금씩 (Feat. 무수)
[1, 9, 1, 3, 16, 4, 20, 0, 1, 3];디케이소울;Long await
[14, 12, 15, 6, 13, 30, 20, 11, 7, 11];디케이소울;Starlight
[8, 6, 10, 6, 13, 19, 32, 7, 4, 18];디케이소울;깊고 깊은 밤 아래 (Feat. 함춘호)
[3, 0, 0, 3, 5, 7, 16, 3, 4, 7];디케이소울;전화를 걸었어
[13, 16, 11, 10, 22, 20, 40, 9, 14, 22];디케이소울;외톨이
[6, 19, 4, 11, 22, 27, 35, 25, 13, 31];하이라이트 (Highlight);얼굴 찌푸리지 말아요
[5, 10, 8, 11, 11, 33, 23, 19, 5, 8];하이라이트 (Highlight);아름답다
[9, 28, 12, 9, 2, 34, 37, 23, 1, 15];하이라이트 (Highlight);시작
[12, 15, 20, 14, 5, 42, 21, 24, 2, 12];하이라이트 (Highlight);위험해
[5, 6, 14, 4, 6, 35, 24, 13, 4, 18];하이라이트 (Highlight);CAN YOU FEEL IT?
[3, 20, 7, 1, 14, 9, 22, 3, 0, 12];스위밍풀;Look For A Star
[2, 8, 2, 1, 13, 8, 29, 3, 2, 14];아이일 (Aisle);우주의 꽃 (Flower Of The Universe)
[4, 25, 4, 1, 28, 10, 42, 3, 4, 26];로만티코;꽃이 필 무렵 (Feat. 주바 (ZUBA))
[10, 14, 13, 7, 7, 22, 26, 5, 3, 39];채민;그 품에 (Feat. 은주)
[20, 23, 25, 16, 12, 51, 32, 19, 7, 19];프로젝트 슈즈;복학생 킬러 (Feat. Dio)
[13, 22, 19, 13, 10, 21, 34, 5, 6, 21];램 (Ram);너의 마지막 남자로 남아 (너막남)
[16, 8, 18, 9, 13, 32, 37, 12, 3, 39];새하얀 거짓말;작은 고백
[4, 19, 12, 8, 9, 21, 20, 5, 3, 8];조이;여우야
[20, 13, 10, 10, 8, 38, 27, 19, 2, 22];몬존 (Monzon);그럼에도 불구하고
[5, 7, 6, 3, 2, 20, 10, 10, 0, 6];석지수;같은 시간속의 너
[1, 1, 1, 1, 1, 11, 4, 5, 0, 3];김윤희;어제처럼
[5, 11, 4, 10, 3, 12, 10, 6, 2, 5];안현정;비가와
[4, 3, 8, 2, 4, 8, 15, 2, 0, 8];Holiday (할리데이);바래
[3, 3, 4, 3, 2, 29, 7, 16, 1, 7];라언;아픈 그림자
[2, 37, 6, 11, 17, 14, 31, 6, 3, 18];grdnrush (가든러쉬);널보면
[6, 12, 8, 9, 6, 10, 12, 2, 2, 5];grdnrush (가든러쉬);Amazing
[1, 6, 4, 0, 4, 6, 9, 0, 1, 6];grdnrush (가든러쉬);Beautiful Days
[11, 21, 12, 10, 1, 23, 16, 8, 4, 11];grdnrush (가든러쉬);Fly High
[5, 27, 10, 5, 4, 26, 18, 8, 3, 20];grdnrush (가든러쉬);Knock Knock
[6, 20, 6, 2, 11, 17, 24, 2, 1, 15];grdnrush (가든러쉬);닿길바래
[10, 24, 12, 7, 8, 29, 22, 9, 0, 15];grdnrush (가든러쉬);Traveling
[14, 9, 17, 5, 11, 34, 27, 11, 6, 19];Oddity;Ish (Feat. V-Hawk)
[6, 12, 6, 11, 3, 19, 11, 7, 1, 12];밤빛아침;바람이 부는 언덕
[5, 11, 4, 4, 2, 15, 13, 5, 2, 5];J-Min (제이민);Alive
[14, 18, 19, 15, 17, 32, 43, 6, 8, 9];Tember;좋아보여 (Feat. 스틸로)
[5, 11, 7, 2, 11, 10, 30, 4, 6, 15];Sweet. J;짝꿍 (With 이승현)
[4, 3, 4, 2, 2, 13, 10, 4, 3, 5];진호;눈부신 너
[1, 3, 2, 1, 0, 12, 12, 6, 0, 5];진호;덩그러니
[12, 1, 14, 4, 2, 33, 16, 10, 3, 16];진호;차올라
[2, 7, 6, 8, 7, 8, 18, 2, 4, 5];진호;사랑, 그대라는 멜로디
[7, 12, 8, 7, 21, 30, 41, 6, 5, 10];민욱 (MINUK);다이아몬드
[12, 9, 12, 13, 14, 43, 30, 19, 3, 9];감성자판기;나뿐이야 (Vocal 경은)
[5, 10, 6, 5, 8, 18, 21, 5, 7, 11];krettam;Bitches Gonna Going Down
[4, 12, 5, 8, 6, 18, 14, 4, 2, 6];프리티브라운;Pretty Brown
[18, 17, 18, 10, 9, 46, 34, 17, 4, 24];프리티브라운;애매해 (Feat. 버벌진트)
[16, 16, 23, 20, 27, 52, 52, 49, 18, 22];프리티브라운;이별과 이별하다 (Feat. 칸토)
[7, 21, 15, 8, 25, 33, 66, 14, 12, 21];프리티브라운;딱 좋은 온도 (Feat. 배치기)
[14, 16, 11, 10, 8, 42, 17, 18, 1, 19];프리티브라운;피노키오 (Feat. 몰리디)
[10, 3, 26, 4, 3, 31, 25, 6, 0, 20];프리티브라운;니 멋대로 살아
[7, 9, 10, 10, 5, 28, 24, 24, 0, 16];프리티브라운;더치페인 (Feat. 마이노스 Of 이루펀트)
[14, 10, 18, 0, 10, 29, 26, 10, 0, 33];프리티브라운;Q&A
[13, 15, 15, 15, 4, 41, 29, 21, 4, 17];프리티브라운;그런 사람 없어 (Feat. 한해)
[10, 13, 14, 5, 11, 35, 22, 12, 8, 15];프리티브라운;옆에 (Feat. HENNEY)
[5, 1, 11, 0, 9, 17, 23, 2, 2, 20];프리티브라운;Beautiful
[7, 10, 10, 2, 5, 24, 16, 11, 3, 11];Fromdear (프롬디어);출근길
[4, 14, 6, 6, 8, 23, 20, 7, 5, 20];전진희;별 (With 이영훈)
[7, 7, 6, 6, 7, 14, 8, 5, 1, 6];파인 (FiNE);스물다섯번째 밤
[1, 14, 4, 2, 14, 9, 24, 9, 0, 10];정단;아침햇살 (Feat. 정모세)
[1, 14, 4, 2, 15, 10, 24, 9, 1, 9];정단;아침햇살 (Feat. 리애)
[32, 18, 35, 11, 8, 48, 48, 6, 4, 32];지스카이;Call Me, Girl
[13, 17, 10, 9, 20, 38, 47, 13, 9, 31];지스카이;밤을 지새다 생각나서
[2, 37, 0, 6, 6, 4, 16, 12, 3, 4];동안;달려볼까
[13, 21, 11, 13, 17, 50, 14, 12, 21, 12];다이나마이트 (DYNAMITE),전근화,;허해
[5, 9, 10, 7, 5, 21, 9, 12, 4, 6];기로 (GIRO),자이누,;빗속에서 (Intherain)
[6, 7, 6, 7, 9, 15, 20, 9, 1, 13];Cheska (체스카);Faded (Feat. Ja Mezz)
[5, 7, 4, 0, 2, 14, 3, 6, 1, 10];아연;바다
[18, 9, 19, 1, 14, 22, 20, 6, 3, 12];김보형;Like a child
[1, 9, 6, 3, 9, 18, 27, 11, 1, 14];이종현 (CNBLUE);I Love You (다같이 돌자 큐브한바퀴)
[5, 8, 6, 4, 4, 22, 18, 12, 1, 9];이해리 (다비치);같은 시간 속의 너 (장화신고 노래할고양)
[11, 9, 12, 2, 5, 22, 23, 5, 1, 21];린아;마지막 사랑 (발레해서 생긴일 발레리나)
[18, 23, 20, 5, 3, 31, 10, 21, 0, 9];이해리 (다비치);이 소설의 끝을 다시 써보려 해 (장화신고 노래할고양)
[1, 7, 3, 0, 1, 6, 8, 3, 0, 3];봉구;Beautiful (물찬 강남제비)
[0, 5, 2, 0, 1, 3, 3, 0, 0, 2];불면증발전소;Light on u
[8, 5, 11, 1, 0, 24, 42, 17, 1, 8];임현식,승연 (Luizy),;혼밥
[5, 10, 5, 0, 0, 13, 15, 13, 0, 21];이준홍;어떤 말로도
[10, 6, 18, 16, 7, 27, 18, 23, 3, 8];엄정화;나는 누구? (Feat. 덕배)
[1, 8, 6, 1, 9, 11, 17, 3, 3, 9];헨리 (HENRY);그리워요 (Girlfriend)
[13, 23, 35, 11, 14, 32, 37, 13, 8, 26];매드클라운,김선재,;엄석대 (Bully)
[21, 12, 21, 12, 10, 51, 37, 15, 7, 19];기리보이,서출구,양홍원 (Young B),;Bunzi (번지)
[22, 15, 23, 15, 7, 50, 45, 12, 12, 47];스윙스,Osshun Gum,;뭔말알
[8, 11, 9, 5, 1, 24, 28, 5, 3, 18];신용재 (포맨);거리에서
[3, 10, 13, 3, 7, 18, 27, 3, 6, 14];이석훈;Annie
[9, 16, 12, 2, 8, 23, 27, 9, 2, 15];로이킴;오래전 그날
[12, 6, 7, 5, 3, 21, 23, 3, 6, 16];곽진언;환생
[0, 19, 2, 0, 11, 11, 21, 0, 11, 10];손유나 (투앤비);You Mean Everything
[1, 7, 4, 7, 5, 14, 11, 6, 3, 1];비비안 (BBAHN);눈물 가득한 그 두 눈을 봤어
[2, 10, 6, 2, 0, 16, 14, 15, 1, 4];서교동의 밤;길에서 (Feat. 혜리)
[11, 7, 13, 6, 4, 25, 22, 10, 4, 16];스탠딩 에그;네 생각 나더라
[2, 5, 6, 1, 5, 14, 18, 1, 0, 8];스탠딩 에그;First Love
[18, 4, 20, 13, 4, 42, 15, 19, 4, 4];환희;그래
[11, 7, 12, 5, 6, 24, 23, 6, 1, 14];이민규;밤의 노래
[1, 8, 4, 1, 9, 8, 20, 5, 1, 4];리사,J-Min (제이민),;아름다운 강산 (2017 미스코리아 진~달래, 옷도 노래 취미도 노래 나는야 개나리)
[7, 1, 4, 4, 7, 17, 12, 9, 1, 6];J-Min (제이민);봄날은 간다 (옷도 노래 취미도 노래 나는야 개나리)
[2, 20, 3, 5, 22, 14, 21, 3, 13, 4];천석만;설레나봄
[0, 8, 4, 0, 0, 1, 3, 0, 0, 1];민제 (MINJE);Yellow
[5, 14, 6, 3, 5, 13, 14, 8, 1, 11];안녕하신가영;그리움에 가까운
[9, 2, 9, 7, 2, 11, 12, 6, 1, 8];안녕하신가영;겨울에서 봄
[5, 18, 7, 3, 2, 15, 11, 7, 1, 6];안녕하신가영;인공위성
[12, 4, 15, 8, 5, 33, 11, 23, 2, 6];안녕하신가영;우울한 날들에 최선을 다해줘
[2, 19, 2, 5, 11, 14, 18, 4, 2, 4];안녕하신가영;어디에 있을까
[5, 15, 3, 3, 16, 8, 24, 1, 1, 9];김청하;두근두근
[3, 5, 5, 2, 3, 17, 20, 8, 1, 10];구름;마피아
[185, 7, 183, 7, 2, 197, 10, 4, 2, 3];봉구,권세은,;들었다놨다
[1, 3, 3, 1, 9, 10, 24, 6, 0, 4];슬리피,김동영,;그녀의 연인에게
[4, 22, 7, 3, 22, 15, 33, 2, 7, 13];소울스타;Unbelievable
[9, 22, 9, 11, 7, 45, 35, 18, 8, 21];프리스타일;인연 (Feat. 이태연)
[16, 13, 19, 12, 4, 50, 27, 13, 5, 28];Fresh Boyz;STUDIO
